month,location,Violence and sexual offences,Anti-social behaviour,Public order,Criminal damage and arson,Other theft,Vehicle crime,Burglary,Shoplifting,Bicycle theft,Drugs,Robbery,Other crime,Theft from the person,Possession of weapons,force_name,force_area,population2021,population density,safe_index
2019-12-01,derbyshire,3109,1878.0,583.0,792.0,502.0,471.0,502.0,391.0,52.0,214.0,60.0,170.0,66.0,69.0,derbyshire,2625.0,1056000,402.2857143,0.21907077036964812
2019-12-01,devon-and-cornwall,3804,2186.0,458.0,1203.0,602.0,403.0,422.0,448.0,38.0,321.0,47.0,155.0,70.0,99.0,devon-and-cornwall,10270.0,1788000,174.0993184,0.6278270014783606
2019-12-01,dorset,1754,1217.0,223.0,614.0,399.0,373.0,319.0,201.0,84.0,85.0,43.0,42.0,29.0,32.0,dorset,2653.0,779900,293.9690916,0.1827794723015192
2019-12-01,durham,2241,1332.0,394.0,741.0,426.0,285.0,390.0,330.0,31.0,137.0,35.0,123.0,14.0,30.0,durham,2232.0,522100,233.9157706,0.2855399152430778
2019-12-01,dyfed-powys,1204,649.0,180.0,373.0,199.0,85.0,121.0,153.0,8.0,169.0,7.0,75.0,7.0,17.0,dyfed-powys,8700.0,516000,59.31034483,0.5871552549312828
2019-12-01,essex,5674,2725.0,1077.0,1448.0,1010.0,1178.0,819.0,868.0,108.0,464.0,114.0,264.0,136.0,139.0,essex,3670.0,1860000,506.8119891,0.32097057374955346
2019-12-01,gloucestershire,1245,1196.0,297.0,386.0,297.0,235.0,246.0,245.0,58.0,107.0,25.0,58.0,24.0,16.0,gloucestershire,2650.0,645100,243.4339623,0.156966512230795
2019-12-01,gwent,1620,690.0,533.0,123.0,311.0,266.0,219.0,276.0,13.0,142.0,36.0,69.0,29.0,20.0,gwent,1555.0,587700,377.9421222,0.10736514563996215
2019-12-01,hampshire,5161,2441.0,1141.0,1408.0,936.0,826.0,818.0,884.0,171.0,292.0,134.0,190.0,92.0,84.0,hampshire,4178.0,1998300,478.2910483,0.30986646870887524
2019-12-01,hertfordshire,2409,1653.0,430.0,677.0,682.0,660.0,493.0,600.0,64.0,248.0,104.0,108.0,115.0,52.0,hertfordshire,1643.0,1198800,729.6409008,0.10273564676819816
2019-12-01,humberside,2911,989.0,755.0,1006.0,564.0,385.0,541.0,647.0,70.0,95.0,60.0,175.0,46.0,35.0,humberside,3517.0,935900,266.107478,0.3311383262051795
2019-12-01,kent,6126,2203.0,949.0,1693.0,1091.0,928.0,793.0,913.0,77.0,314.0,148.0,367.0,83.0,132.0,kent,3710.0,1855900,500.2425876,0.3464762588376654
2019-12-01,lancashire,4839,3800.0,759.0,1352.0,1080.0,690.0,859.0,654.0,52.0,199.0,88.0,221.0,76.0,79.0,lancashire,3067.0,1235300,402.7714379,0.3475046965618538
2019-12-01,leicestershire,2733,785.0,643.0,838.0,652.0,831.0,557.0,352.0,86.0,271.0,72.0,153.0,58.0,61.0,leicestershire,2538.0,1121900,442.0409771,0.1929043838427755
2019-12-01,lincolnshire,2104,996.0,402.0,542.0,380.0,283.0,391.0,431.0,56.0,186.0,31.0,112.0,17.0,57.0,lincolnshire,5921.0,768400,129.7753758,0.46971422975479094
2019-12-01,merseyside,4366,1648.0,975.0,1156.0,754.0,746.0,838.0,589.0,78.0,949.0,118.0,201.0,210.0,115.0,merseyside,645.0,1423300,2206.666667,0.06017146209907659
2019-12-01,metropolitan,18093,16906.0,3796.0,4206.0,9794.0,10351.0,6622.0,3428.0,938.0,3139.0,3187.0,792.0,4361.0,462.0,metropolitan,1578.0,1998300,1266.34981,0.5240083899347668
2019-12-01,norfolk,2433,954.0,471.0,596.0,361.0,136.0,179.0,345.0,60.0,213.0,39.0,154.0,62.0,49.0,norfolk,5371.0,916200,170.5827593,0.3845752306215643
2019-12-01,north-wales,2184,1039.0,359.0,642.0,355.0,155.0,253.0,261.0,33.0,95.0,17.0,72.0,15.0,21.0,north-wales,6290.0,687000,109.2209857,0.5549913975762182
2019-12-01,north-yorkshire,1667,1537.0,220.0,452.0,345.0,150.0,313.0,329.0,53.0,143.0,20.0,67.0,43.0,26.0,north-yorkshire,8310.0,818200,98.45968712,0.494550205364538
2019-12-01,northamptonshire,2221,1228.0,280.0,525.0,467.0,520.0,349.0,301.0,42.0,129.0,69.0,129.0,29.0,48.0,northamptonshire,2364.0,785200,332.1489002,0.18999398316138563
2019-12-01,northern-ireland,3701,3698.0,82.0,1439.0,853.0,284.0,546.0,478.0,49.0,698.0,43.0,206.0,53.0,81.0,northern-ireland,13843.0,1903100,137.4774254,0.8552550255879264
2019-12-01,northumbria,4360,733.0,1462.0,1734.0,1161.0,641.0,673.0,961.0,64.0,289.0,69.0,272.0,128.0,98.0,northumbria,5553.0,1447800,260.723933,0.5305735458723456
2019-12-01,nottinghamshire,3018,2033.0,585.0,952.0,751.0,678.0,619.0,812.0,119.0,425.0,97.0,211.0,209.0,83.0,nottinghamshire,2160.0,1148500,531.712963,0.18235668939186664
2019-12-01,south-wales,3435,1751.0,984.0,1042.0,667.0,564.0,487.0,723.0,106.0,401.0,43.0,182.0,130.0,54.0,south-wales,2074.0,1317000,635.0048216,0.16238414510539917
2019-12-01,south-yorkshire,4716,2139.0,1158.0,1403.0,1053.0,1181.0,1290.0,757.0,84.0,292.0,167.0,319.0,155.0,138.0,south-yorkshire,1554.0,1375100,884.8777349,0.16683505653799904
2019-12-01,staffordshire,2034,2192.0,258.0,876.0,559.0,581.0,319.0,420.0,48.0,123.0,48.0,120.0,47.0,36.0,staffordshire,2713.0,1134500,418.1717656,0.1599346695020671
2019-12-01,suffolk,1919,494.0,373.0,514.0,361.0,260.0,290.0,282.0,60.0,150.0,32.0,91.0,52.0,51.0,suffolk,3797.0,760300,200.2370292,0.2748702824458441
2019-12-01,surrey,2205,1532.0,567.0,798.0,659.0,582.0,582.0,279.0,71.0,244.0,41.0,142.0,65.0,36.0,surrey,1663.0,1203100,723.4515935,0.10116926224731676
2019-12-01,sussex,3921,2140.0,886.0,1156.0,946.0,720.0,644.0,775.0,136.0,297.0,93.0,194.0,139.0,128.0,sussex,3783.0,1705700,450.8855406,0.2608766258742922
2019-12-01,thames-valley,5367,1629.0,777.0,1599.0,1517.0,1594.0,1016.0,1052.0,273.0,500.0,149.0,249.0,300.0,129.0,thames-valley,5742.0,2515100,438.0181122,0.3841227135171967
2019-12-01,warwickshire,1519,685.0,179.0,378.0,366.0,432.0,280.0,281.0,30.0,90.0,47.0,70.0,34.0,41.0,warwickshire,1975.0,596800,302.1772152,0.14785644188407535
2019-12-01,west-mercia,3252,2430.0,394.0,800.0,615.0,447.0,561.0,586.0,48.0,237.0,48.0,115.0,61.0,53.0,west-mercia,7428.0,1299900,175.0,0.528002023102656
2019-12-01,west-midlands,8668,2246.0,1497.0,2072.0,1597.0,2520.0,2285.0,1012.0,123.0,505.0,711.0,346.0,315.0,213.0,west-midlands,902.0,2919600,3236.807095,0.07961260378809544
2019-12-01,west-yorkshire,9743,2667.0,2315.0,2474.0,1726.0,1758.0,1717.0,1352.0,118.0,715.0,270.0,593.0,313.0,169.0,west-yorkshire,2029.0,2351600,1158.994579,0.24261104503875783
2019-12-01,wiltshire,1279,1155.0,225.0,525.0,332.0,215.0,234.0,272.0,54.0,94.0,26.0,44.0,38.0,47.0,wiltshire,3490.0,743800,213.1232092,0.1938918802949153
2020-01-01,avon-and-somerset,4338,2330.0,1560.0,1342.0,1158.0,1085.0,770.0,855.0,194.0,285.0,173.0,194.0,123.0,77.0,avon-and-somerset,4777.0,1744500,365.1873561,0.36581226349176316
2020-01-01,bedfordshire,1644,927.0,380.0,458.0,390.0,553.0,448.0,257.0,59.0,163.0,73.0,75.0,46.0,29.0,bedfordshire,1024.0,704800,688.28125,0.07540161676746296
2020-01-01,cambridgeshire,2115,1041.0,546.0,710.0,529.0,430.0,476.0,390.0,260.0,165.0,67.0,129.0,72.0,57.0,cambridgeshire,3389.0,894300,263.8831514,0.2555685770335945
2020-01-01,cheshire,3312,1434.0,1057.0,832.0,461.0,335.0,405.0,479.0,126.0,116.0,37.0,148.0,35.0,30.0,cheshire,2346.0,1095100,466.7945439,0.19296162672002812
2020-01-01,city-of-london,110,87.0,34.0,20.0,197.0,28.0,33.0,68.0,38.0,75.0,12.0,19.0,71.0,5.0,city-of-london,2.6,8600,3307.692308,0.0012009279635690079
2020-01-01,cleveland,2150,1900.0,438.0,883.0,483.0,343.0,452.0,587.0,52.0,164.0,64.0,160.0,30.0,67.0,cleveland,597.0,569300,953.60134,0.07323259847903263
2020-01-01,cumbria,1575,462.0,354.0,491.0,235.0,76.0,177.0,202.0,5.0,90.0,7.0,69.0,7.0,18.0,cumbria,6820.0,499800,73.28445748,0.602627245103409
2020-01-01,derbyshire,3218,2009.0,603.0,850.0,535.0,457.0,468.0,457.0,64.0,236.0,64.0,183.0,47.0,52.0,derbyshire,2625.0,1056000,402.2857143,0.22695904259502825
2020-01-01,devon-and-cornwall,3696,2413.0,526.0,1165.0,605.0,298.0,430.0,527.0,64.0,335.0,54.0,192.0,60.0,93.0,devon-and-cornwall,10270.0,1788000,174.0993184,0.6127573046054993
2020-01-01,dorset,1703,1363.0,211.0,602.0,438.0,378.0,311.0,288.0,59.0,105.0,27.0,52.0,39.0,22.0,dorset,2653.0,779900,293.9690916,0.18051038819106047
2020-01-01,durham,2272,1588.0,386.0,780.0,417.0,319.0,382.0,388.0,51.0,110.0,19.0,171.0,16.0,27.0,durham,2232.0,522100,233.9157706,0.2920233016226453
2020-01-01,dyfed-powys,1133,672.0,181.0,295.0,215.0,70.0,113.0,128.0,5.0,161.0,5.0,74.0,9.0,27.0,dyfed-powys,8700.0,516000,59.31034483,0.5363803776545825
2020-01-01,essex,6100,2854.0,1162.0,1467.0,1030.0,1331.0,1036.0,867.0,105.0,547.0,113.0,326.0,112.0,115.0,essex,3670.0,1860000,506.8119891,0.34583956596419746
2020-01-01,gloucestershire,1330,1280.0,237.0,396.0,328.0,296.0,295.0,289.0,65.0,98.0,35.0,36.0,22.0,22.0,gloucestershire,2650.0,645100,243.4339623,0.1678798401890472
2020-01-01,gwent,1758,741.0,619.0,104.0,327.0,272.0,177.0,273.0,14.0,133.0,17.0,100.0,23.0,23.0,gwent,1555.0,587700,377.9421222,0.11248278876828624
2020-01-01,hampshire,5095,2442.0,1125.0,1370.0,950.0,892.0,902.0,940.0,164.0,440.0,151.0,234.0,82.0,96.0,hampshire,4178.0,1998300,478.2910483,0.3119160913330308
2020-01-01,hertfordshire,2407,1720.0,456.0,675.0,708.0,760.0,492.0,687.0,70.0,230.0,103.0,150.0,105.0,50.0,hertfordshire,1643.0,1198800,729.6409008,0.1036515283949725
2020-01-01,humberside,2851,1065.0,746.0,1005.0,549.0,467.0,678.0,730.0,103.0,114.0,55.0,191.0,34.0,43.0,humberside,3517.0,935900,266.107478,0.3354308551881465
2020-01-01,kent,6365,2516.0,1084.0,1833.0,1307.0,1103.0,871.0,1192.0,119.0,399.0,159.0,410.0,113.0,148.0,kent,3710.0,1855900,500.2425876,0.3700594475851308
2020-01-01,lancashire,5373,4104.0,795.0,1485.0,1168.0,718.0,944.0,749.0,83.0,256.0,98.0,210.0,78.0,92.0,lancashire,3067.0,1235300,402.7714379,0.3844435259789224
2020-01-01,leicestershire,2798,915.0,776.0,989.0,780.0,788.0,646.0,380.0,148.0,231.0,91.0,176.0,71.0,63.0,leicestershire,2538.0,1121900,442.0409771,0.2055585689319033
2020-01-01,lincolnshire,1881,981.0,408.0,545.0,341.0,265.0,361.0,466.0,80.0,126.0,19.0,119.0,16.0,49.0,lincolnshire,5921.0,768400,129.7753758,0.42999996380961714
2020-01-01,merseyside,4418,1992.0,1045.0,1275.0,715.0,778.0,775.0,630.0,146.0,1112.0,100.0,241.0,189.0,118.0,merseyside,645.0,1423300,2206.666667,0.06216310741653491
2020-01-01,metropolitan,18451,17548.0,4025.0,4374.0,9497.0,11975.0,6889.0,3853.0,1172.0,4282.0,3263.0,832.0,4256.0,562.0,metropolitan,1578.0,1998300,1266.34981,0.5485347195977271
2020-01-01,norfolk,2535,1043.0,476.0,687.0,400.0,166.0,306.0,408.0,68.0,221.0,39.0,216.0,42.0,58.0,norfolk,5371.0,916200,170.5827593,0.4184701995658146
2020-01-01,north-wales,2241,1174.0,379.0,563.0,339.0,188.0,237.0,299.0,27.0,129.0,31.0,104.0,10.0,17.0,north-wales,6290.0,687000,109.2209857,0.5549870869772049
2020-01-01,north-yorkshire,1594,1475.0,198.0,435.0,346.0,229.0,267.0,302.0,80.0,142.0,19.0,78.0,22.0,29.0,north-yorkshire,8310.0,818200,98.45968712,0.4750005707374626
2020-01-01,northamptonshire,2486,1267.0,342.0,582.0,440.0,599.0,376.0,341.0,34.0,178.0,84.0,137.0,29.0,46.0,northamptonshire,2364.0,785200,332.1489002,0.21166666735497963
2020-01-01,northern-ireland,3378,3939.0,94.0,1414.0,903.0,205.0,522.0,478.0,38.0,664.0,69.0,263.0,24.0,73.0,northern-ireland,13843.0,1903100,137.4774254,0.8028316350564847
2020-01-01,northumbria,4451,3541.0,1441.0,1875.0,1175.0,780.0,722.0,1009.0,119.0,307.0,56.0,325.0,171.0,110.0,northumbria,5553.0,1447800,260.723933,0.5568305483727676
2020-01-01,nottinghamshire,3154,1903.0,595.0,1015.0,725.0,800.0,677.0,834.0,128.0,406.0,105.0,217.0,217.0,73.0,nottinghamshire,2160.0,1148500,531.712963,0.19141489349397162
2020-01-01,south-wales,3684,1842.0,954.0,979.0,727.0,635.0,515.0,823.0,145.0,417.0,49.0,195.0,119.0,66.0,south-wales,2074.0,1317000,635.0048216,0.17005061849995795
2020-01-01,south-yorkshire,4733,2388.0,1292.0,1494.0,990.0,1205.0,1291.0,862.0,91.0,336.0,153.0,370.0,165.0,143.0,south-yorkshire,1554.0,1375100,884.8777349,0.1700964767174993
2020-01-01,staffordshire,2784,2295.0,262.0,1273.0,1001.0,584.0,805.0,607.0,85.0,196.0,112.0,110.0,58.0,70.0,staffordshire,2713.0,1134500,418.1717656,0.23255633939587214
2020-01-01,suffolk,2146,572.0,400.0,528.0,337.0,306.0,309.0,334.0,79.0,141.0,39.0,124.0,60.0,42.0,suffolk,3797.0,760300,200.2370292,0.3005991012042783
2020-01-01,surrey,2337,1392.0,638.0,905.0,623.0,762.0,670.0,328.0,75.0,273.0,38.0,148.0,67.0,51.0,surrey,1663.0,1203100,723.4515935,0.11030816666388228
2020-01-01,sussex,3957,2201.0,836.0,1236.0,920.0,794.0,705.0,756.0,156.0,350.0,93.0,230.0,106.0,147.0,sussex,3783.0,1705700,450.8855406,0.26875834233735946
2020-01-01,thames-valley,5768,1957.0,812.0,1664.0,1403.0,1813.0,1060.0,1195.0,331.0,510.0,146.0,331.0,284.0,137.0,thames-valley,5742.0,2515100,438.0181122,0.4083743355927404
2020-01-01,warwickshire,1392,742.0,175.0,297.0,358.0,478.0,304.0,296.0,36.0,88.0,24.0,78.0,30.0,31.0,warwickshire,1975.0,596800,302.1772152,0.13651911928785
2020-01-01,west-mercia,3120,2667.0,404.0,770.0,584.0,454.0,569.0,615.0,54.0,192.0,59.0,136.0,51.0,80.0,west-mercia,7428.0,1299900,175.0,0.508769925033028
2020-01-01,west-midlands,9131,2272.0,1493.0,2160.0,1611.0,3014.0,2328.0,1297.0,151.0,526.0,698.0,457.0,256.0,249.0,west-midlands,902.0,2919600,3236.807095,0.08400026522082726
2020-01-01,west-yorkshire,9888,3072.0,2345.0,2481.0,1784.0,1759.0,1918.0,1670.0,142.0,751.0,286.0,669.0,276.0,211.0,west-yorkshire,2029.0,2351600,1158.994579,0.24829123251323088
2020-01-01,wiltshire,1353,859.0,248.0,454.0,285.0,253.0,231.0,270.0,54.0,167.0,21.0,60.0,29.0,33.0,wiltshire,3490.0,743800,213.1232092,0.19700183404582272
2020-02-01,avon-and-somerset,4078,2495.0,1423.0,1288.0,1028.0,875.0,739.0,900.0,196.0,259.0,159.0,187.0,109.0,65.0,avon-and-somerset,4777.0,1744500,365.1873561,0.34337720797258275
2020-02-01,bedfordshire,1414,930.0,389.0,444.0,395.0,672.0,356.0,358.0,82.0,123.0,54.0,80.0,52.0,23.0,bedfordshire,1024.0,704800,688.28125,0.06798504500392608
2020-02-01,cambridgeshire,2021,1035.0,502.0,691.0,458.0,480.0,451.0,340.0,228.0,128.0,67.0,111.0,71.0,53.0,cambridgeshire,3389.0,894300,263.8831514,0.24361261204307624
2020-02-01,cheshire,2817,1379.0,870.0,679.0,432.0,273.0,355.0,552.0,83.0,106.0,59.0,126.0,34.0,35.0,cheshire,2346.0,1095100,466.7945439,0.16408749361498104
2020-02-01,city-of-london,89,85.0,32.0,25.0,221.0,21.0,14.0,74.0,31.0,41.0,9.0,18.0,99.0,4.0,city-of-london,2.6,8600,3307.692308,0.0010238034722845446
2020-02-01,cleveland,2050,1602.0,424.0,782.0,464.0,255.0,421.0,560.0,41.0,150.0,61.0,114.0,26.0,45.0,cleveland,597.0,569300,953.60134,0.06785228318006171
2020-02-01,cumbria,1258,455.0,293.0,467.0,202.0,121.0,197.0,222.0,14.0,67.0,9.0,44.0,11.0,14.0,cumbria,6820.0,499800,73.28445748,0.5151116464063585
2020-02-01,derbyshire,2887,1859.0,571.0,674.0,488.0,452.0,445.0,442.0,57.0,185.0,72.0,170.0,45.0,58.0,derbyshire,2625.0,1056000,402.2857143,0.20039952657432022
2020-02-01,devon-and-cornwall,3541,2239.0,485.0,1073.0,572.0,373.0,377.0,461.0,38.0,312.0,44.0,191.0,43.0,68.0,devon-and-cornwall,10270.0,1788000,174.0993184,0.5804799317570806
2020-02-01,dorset,1767,1303.0,215.0,550.0,396.0,355.0,353.0,340.0,78.0,91.0,44.0,47.0,32.0,28.0,dorset,2653.0,779900,293.9690916,0.18166991451515144
2020-02-01,durham,2509,1374.0,387.0,752.0,389.0,276.0,343.0,433.0,44.0,103.0,18.0,152.0,21.0,19.0,durham,2232.0,522100,233.9157706,0.30520704602331666
2020-02-01,dyfed-powys,1142,637.0,152.0,314.0,183.0,61.0,122.0,163.0,8.0,129.0,3.0,52.0,4.0,15.0,dyfed-powys,8700.0,516000,59.31034483,0.537317066341758
2020-02-01,essex,5660,2860.0,1066.0,1354.0,972.0,1292.0,882.0,881.0,104.0,541.0,126.0,281.0,140.0,92.0,essex,3670.0,1860000,506.8119891,0.3207494813598196
2020-02-01,gloucestershire,1171,1261.0,258.0,386.0,290.0,266.0,303.0,304.0,52.0,113.0,31.0,54.0,22.0,29.0,gloucestershire,2650.0,645100,243.4339623,0.15478879774844725
2020-02-01,gwent,1611,784.0,631.0,102.0,343.0,247.0,202.0,329.0,26.0,114.0,32.0,110.0,21.0,9.0,gwent,1555.0,587700,377.9421222,0.10570435945168466
2020-02-01,hampshire,4921,1680.0,1237.0,1255.0,887.0,846.0,858.0,929.0,173.0,442.0,138.0,241.0,94.0,131.0,hampshire,4178.0,1998300,478.2910483,0.29866825677106024
2020-02-01,hertfordshire,2410,1692.0,408.0,673.0,742.0,723.0,487.0,720.0,78.0,210.0,94.0,162.0,124.0,44.0,hertfordshire,1643.0,1198800,729.6409008,0.10365307701826702
2020-02-01,humberside,2778,957.0,776.0,949.0,494.0,401.0,620.0,684.0,128.0,97.0,44.0,184.0,25.0,28.0,humberside,3517.0,935900,266.107478,0.32070441291519947
2020-02-01,kent,6185,2487.0,1071.0,1555.0,1070.0,1050.0,829.0,1112.0,96.0,355.0,160.0,412.0,108.0,123.0,kent,3710.0,1855900,500.2425876,0.34781534003258807
2020-02-01,lancashire,4919,3967.0,735.0,1435.0,1093.0,636.0,876.0,823.0,76.0,244.0,77.0,300.0,61.0,102.0,lancashire,3067.0,1235300,402.7714379,0.3578232271938704
2020-02-01,leicestershire,2541,831.0,709.0,741.0,694.0,743.0,534.0,375.0,143.0,186.0,73.0,159.0,76.0,52.0,leicestershire,2538.0,1121900,442.0409771,0.17857824018510016
2020-02-01,lincolnshire,1828,976.0,316.0,535.0,311.0,198.0,370.0,396.0,67.0,120.0,21.0,100.0,12.0,38.0,lincolnshire,5921.0,768400,129.7753758,0.4151583577091599
2020-02-01,merseyside,4305,2066.0,1066.0,1316.0,708.0,761.0,685.0,666.0,149.0,853.0,104.0,196.0,214.0,106.0,merseyside,645.0,1423300,2206.666667,0.059952259073928045
2020-02-01,metropolitan,17959,16975.0,3842.0,4220.0,9729.0,10405.0,6216.0,3845.0,1044.0,3818.0,3152.0,757.0,4570.0,452.0,metropolitan,1578.0,1998300,1266.34981,0.5254456303100176
2020-02-01,norfolk,2464,868.0,489.0,578.0,409.0,218.0,225.0,440.0,71.0,188.0,33.0,178.0,43.0,48.0,norfolk,5371.0,916200,170.5827593,0.39242686957445033
2020-02-01,north-wales,2074,1159.0,441.0,557.0,352.0,139.0,214.0,349.0,15.0,96.0,17.0,77.0,18.0,28.0,north-wales,6290.0,687000,109.2209857,0.5185064875287488
2020-02-01,north-yorkshire,1466,1409.0,201.0,401.0,308.0,208.0,269.0,370.0,105.0,135.0,16.0,94.0,27.0,24.0,north-yorkshire,8310.0,818200,98.45968712,0.4438227193297097
2020-02-01,northamptonshire,2401,1096.0,317.0,518.0,393.0,512.0,395.0,340.0,39.0,265.0,85.0,161.0,45.0,50.0,northamptonshire,2364.0,785200,332.1489002,0.2050425919731235
2020-02-01,northern-ireland,3322,3743.0,87.0,1385.0,881.0,256.0,387.0,637.0,38.0,610.0,48.0,250.0,35.0,92.0,northern-ireland,13843.0,1903100,137.4774254,0.7794887435540865
2020-02-01,northumbria,4206,3390.0,1325.0,1762.0,1127.0,705.0,665.0,1026.0,118.0,267.0,64.0,268.0,174.0,93.0,northumbria,5553.0,1447800,260.723933,0.5237303938239022
2020-02-01,nottinghamshire,3023,2328.0,554.0,897.0,675.0,716.0,634.0,887.0,126.0,333.0,86.0,226.0,155.0,90.0,nottinghamshire,2160.0,1148500,531.712963,0.17872986593123888
2020-02-01,south-wales,3462,1878.0,917.0,1001.0,733.0,655.0,465.0,889.0,131.0,424.0,41.0,178.0,130.0,58.0,south-wales,2074.0,1317000,635.0048216,0.16362558560479462
2020-02-01,south-yorkshire,4251,2223.0,1124.0,1219.0,924.0,1095.0,1114.0,948.0,61.0,317.0,144.0,347.0,143.0,117.0,south-yorkshire,1554.0,1375100,884.8777349,0.15028097348001546
2020-02-01,staffordshire,3737,2243.0,497.0,847.0,633.0,463.0,452.0,714.0,45.0,196.0,74.0,185.0,16.0,69.0,staffordshire,2713.0,1134500,418.1717656,0.24189274536650535
2020-02-01,suffolk,2053,475.0,408.0,543.0,331.0,299.0,313.0,317.0,55.0,133.0,31.0,129.0,54.0,47.0,suffolk,3797.0,760300,200.2370292,0.29220183699706315
2020-02-01,surrey,2120,1417.0,576.0,779.0,615.0,696.0,504.0,348.0,74.0,210.0,39.0,135.0,51.0,53.0,surrey,1663.0,1203100,723.4515935,0.09726588343292097
2020-02-01,sussex,3762,2116.0,879.0,1184.0,908.0,637.0,698.0,869.0,124.0,377.0,101.0,216.0,122.0,134.0,sussex,3783.0,1705700,450.8855406,0.2574519082388867
2020-02-01,thames-valley,5599,1836.0,848.0,1511.0,1473.0,1819.0,1040.0,1250.0,348.0,536.0,151.0,303.0,275.0,111.0,thames-valley,5742.0,2515100,438.0181122,0.39531242952755186
2020-02-01,warwickshire,1359,761.0,199.0,340.0,351.0,530.0,276.0,252.0,32.0,88.0,27.0,87.0,26.0,48.0,warwickshire,1975.0,596800,302.1772152,0.13658112976517867
2020-02-01,west-mercia,3038,2774.0,392.0,754.0,581.0,459.0,540.0,637.0,63.0,210.0,51.0,119.0,51.0,83.0,west-mercia,7428.0,1299900,175.0,0.4973236440203765
2020-02-01,west-midlands,9193,2206.0,1628.0,75.0,1699.0,2933.0,2017.0,1373.0,138.0,484.0,670.0,442.0,280.0,244.0,west-midlands,902.0,2919600,3236.807095,0.07111006612713715
2020-02-01,west-yorkshire,9264,2793.0,2157.0,2301.0,1648.0,1712.0,1698.0,1513.0,121.0,628.0,267.0,570.0,315.0,192.0,west-yorkshire,2029.0,2351600,1158.994579,0.23075394311821867
2020-02-01,wiltshire,1377,726.0,251.0,447.0,305.0,246.0,166.0,330.0,38.0,101.0,20.0,77.0,27.0,15.0,wiltshire,3490.0,743800,213.1232092,0.19300868700779159
2020-03-01,avon-and-somerset,4125,2787.0,1595.0,1211.0,812.0,718.0,740.0,696.0,182.0,267.0,154.0,232.0,109.0,79.0,avon-and-somerset,4777.0,1744500,365.1873561,0.33697544313600974
2020-03-01,bedfordshire,1479,1086.0,406.0,459.0,330.0,540.0,354.0,240.0,73.0,104.0,45.0,78.0,37.0,13.0,bedfordshire,1024.0,704800,688.28125,0.06804948101994883
2020-03-01,cambridgeshire,1911,1272.0,511.0,585.0,505.0,502.0,412.0,258.0,247.0,179.0,37.0,125.0,54.0,65.0,cambridgeshire,3389.0,894300,263.8831514,0.22912243636304985
2020-03-01,cheshire,2920,1823.0,916.0,775.0,378.0,273.0,373.0,466.0,100.0,111.0,28.0,137.0,32.0,26.0,cheshire,2346.0,1095100,466.7945439,0.17208244535094186
2020-03-01,city-of-london,81,56.0,30.0,16.0,158.0,19.0,23.0,64.0,30.0,41.0,5.0,25.0,49.0,8.0,city-of-london,2.6,8600,3307.692308,0.0007679095391189964
2020-03-01,cleveland,1893,1976.0,474.0,826.0,380.0,297.0,464.0,378.0,37.0,161.0,44.0,146.0,32.0,44.0,cleveland,597.0,569300,953.60134,0.06592126266202698
2020-03-01,cumbria,1275,690.0,358.0,445.0,189.0,76.0,166.0,106.0,21.0,51.0,6.0,46.0,4.0,22.0,cumbria,6820.0,499800,73.28445748,0.5007724098333745
2020-03-01,derbyshire,2852,2449.0,622.0,715.0,477.0,386.0,343.0,362.0,64.0,189.0,62.0,152.0,49.0,49.0,derbyshire,2625.0,1056000,402.2857143,0.1967352168598214
2020-03-01,devon-and-cornwall,3364,2755.0,507.0,992.0,524.0,331.0,277.0,416.0,24.0,350.0,45.0,162.0,27.0,86.0,devon-and-cornwall,10270.0,1788000,174.0993184,0.5439379585482373
2020-03-01,dorset,1639,1774.0,219.0,627.0,379.0,357.0,273.0,231.0,84.0,97.0,39.0,59.0,37.0,22.0,dorset,2653.0,779900,293.9690916,0.17510065336023922
2020-03-01,durham,2397,1578.0,415.0,766.0,358.0,271.0,335.0,372.0,28.0,104.0,12.0,140.0,12.0,25.0,durham,2232.0,522100,233.9157706,0.29520541818358403
2020-03-01,dyfed-powys,1077,720.0,199.0,324.0,175.0,74.0,141.0,127.0,3.0,152.0,5.0,62.0,3.0,18.0,dyfed-powys,8700.0,516000,59.31034483,0.5273278371558099
2020-03-01,essex,5729,3451.0,1285.0,1311.0,781.0,1049.0,761.0,666.0,135.0,499.0,105.0,300.0,108.0,102.0,essex,3670.0,1860000,506.8119891,0.3136533446089858
2020-03-01,gloucestershire,1169,1704.0,261.0,389.0,305.0,209.0,295.0,245.0,39.0,98.0,27.0,43.0,31.0,30.0,gloucestershire,2650.0,645100,243.4339623,0.15270314295469603
2020-03-01,gwent,1621,1313.0,595.0,92.0,289.0,242.0,216.0,227.0,14.0,140.0,22.0,147.0,20.0,27.0,gwent,1555.0,587700,377.9421222,0.10596820172191955
2020-03-01,hampshire,4993,2459.0,1358.0,1286.0,817.0,722.0,825.0,764.0,151.0,413.0,76.0,201.0,80.0,142.0,hampshire,4178.0,1998300,478.2910483,0.2983698005326374
2020-03-01,hertfordshire,2357,1977.0,401.0,641.0,710.0,569.0,435.0,509.0,85.0,199.0,59.0,155.0,90.0,53.0,hertfordshire,1643.0,1198800,729.6409008,0.09847422261747027
2020-03-01,humberside,2771,1365.0,747.0,873.0,548.0,341.0,624.0,550.0,99.0,102.0,57.0,169.0,40.0,46.0,humberside,3517.0,935900,266.107478,0.3140142105014696
